,Gender,customer_type,type_of_travel,customer_class,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,age,flight_distance,all_delay_in_minutes
16164,1,0,0,2,2,3,3,3,2,2,2,2,1,2,4,4,4,2,44,280,-1.0
13927,1,0,0,0,2,2,2,2,4,3,2,5,5,5,5,1,5,5,55,3834,0.0
65795,0,0,0,0,3,4,2,4,3,3,3,3,3,4,4,2,4,3,27,691,2.0
53024,0,0,0,0,2,2,1,2,2,4,4,5,5,5,5,4,5,3,48,3131,0.0
40626,0,0,0,0,3,3,3,3,5,4,5,5,5,5,5,3,5,3,42,2728,0.0
129465,0,0,0,0,4,4,4,4,4,4,4,4,3,5,2,3,4,4,29,2248,-1.0
121284,1,1,0,0,1,4,1,4,3,1,3,3,5,2,4,4,4,3,26,321,5.0
83432,0,0,1,1,3,4,3,4,5,4,4,1,1,3,1,3,1,4,61,1747,0.0
75687,0,0,1,2,1,5,1,3,2,5,4,1,1,1,1,5,1,4,60,1475,0.0
57053,0,0,1,1,1,2,1,4,3,1,4,3,4,4,4,1,3,3,20,925,0.0
9256,1,0,0,0,2,2,2,2,4,3,5,5,5,5,5,3,5,3,47,1705,0.0
43537,0,0,0,0,1,4,4,4,5,3,2,3,3,3,1,1,3,3,53,2381,0.0
66079,0,0,1,2,1,4,1,5,5,1,5,5,4,5,5,3,4,5,16,452,-4.0
23888,1,0,1,1,4,4,4,4,3,4,3,3,3,4,3,2,4,3,14,1089,-8.0
77774,0,1,0,0,3,0,3,4,5,3,1,5,5,5,3,5,5,5,25,1739,-3.0
76152,1,0,0,0,4,1,4,4,2,4,5,4,4,4,4,5,4,3,53,1596,0.0
29682,0,0,1,1,3,0,3,1,4,3,1,4,4,2,5,4,5,4,17,1744,32.0
84997,0,0,1,1,4,5,4,4,5,4,5,5,5,4,5,3,5,5,41,449,24.0
20000,1,0,0,0,3,4,4,4,1,4,4,3,3,3,3,4,3,3,39,3404,0.0
94851,1,0,1,1,1,4,1,3,4,1,4,4,1,5,3,2,4,4,36,406,0.0
51571,0,1,0,1,1,1,1,3,1,5,5,4,1,1,3,5,1,5,36,1044,-6.0
122221,1,1,0,1,3,4,3,1,5,3,1,5,3,3,3,1,2,5,28,468,0.0
51491,0,0,1,1,3,1,3,3,5,2,4,3,3,3,3,1,3,2,55,1197,-2.0
75462,0,0,1,1,1,2,1,4,5,1,5,5,4,3,3,2,4,5,35,1205,0.0
112262,1,0,0,0,5,5,5,5,3,5,4,5,5,5,5,4,5,5,57,239,0.0
125958,1,0,0,0,1,1,1,1,3,4,3,3,5,5,4,4,5,3,31,1639,1.0
91221,1,1,0,2,5,5,5,3,2,5,2,2,1,4,1,3,1,2,40,680,-4.0
41447,1,0,0,0,2,2,2,2,5,5,4,4,4,4,5,3,4,5,47,214,0.0
22202,1,0,1,2,1,4,1,3,5,1,5,5,3,5,4,5,4,5,42,1635,-5.0
117488,1,1,0,0,5,5,5,4,5,1,1,4,2,4,4,1,5,1,29,946,-8.0
23921,0,0,0,1,4,3,2,3,5,2,3,5,5,4,5,2,5,2,58,594,1.0
125709,1,0,0,0,1,1,1,1,4,4,5,2,2,2,2,5,2,3,61,3451,2.0
110975,1,0,1,1,3,1,3,3,5,3,5,5,2,5,1,2,3,5,59,1448,0.0
106260,0,0,0,1,3,4,4,4,3,3,4,3,3,3,3,2,3,1,58,1076,0.0
79505,0,0,0,0,3,1,1,1,3,3,3,1,1,4,4,3,1,3,25,3133,-18.0
63007,0,0,1,1,3,5,3,3,2,3,2,2,5,2,5,3,4,2,13,765,-11.0
63171,0,1,0,0,5,5,5,2,2,5,2,2,5,4,3,5,4,2,29,2552,0.0
103367,1,0,0,0,4,4,4,4,5,4,4,4,4,4,5,4,4,5,50,2938,0.0
22413,1,0,0,0,1,1,1,1,5,3,4,5,5,5,5,1,5,2,56,229,0.0
101209,1,0,1,1,2,2,2,4,2,4,4,3,2,3,4,4,3,4,58,215,0.0
8892,1,0,1,1,2,5,2,1,1,2,1,1,4,4,4,3,5,1,35,1008,0.0
72378,1,0,1,1,1,5,1,3,4,1,4,4,4,2,4,5,4,4,33,836,-16.0
111947,0,0,0,0,4,4,4,4,5,4,5,4,4,4,4,5,4,4,57,1823,0.0
118012,0,0,0,0,2,1,1,1,2,2,2,2,2,2,4,2,3,2,29,3433,-8.0
26547,1,0,0,0,4,4,4,4,3,5,4,5,5,5,5,5,5,4,50,337,5.0
90832,0,1,0,1,4,4,4,3,2,4,2,2,1,4,4,4,4,2,8,802,-4.0
25026,1,0,0,0,1,1,2,1,4,4,5,5,5,5,5,4,5,3,41,544,9.0
17973,1,0,0,0,3,3,3,3,2,5,5,5,5,4,5,3,5,4,41,1426,0.0
113251,0,0,1,1,2,2,2,4,5,4,4,2,2,2,2,3,2,1,48,817,-2.0
32746,1,0,0,0,3,3,3,3,4,4,4,4,3,3,4,4,5,4,14,3946,0.0
69514,0,0,0,0,1,1,1,1,2,5,5,4,4,4,4,3,4,5,45,2948,3.0
99173,1,0,0,0,3,4,2,4,4,3,3,3,3,3,3,4,3,4,50,1250,-2.0
103505,0,0,0,1,3,1,1,1,5,4,4,3,3,3,3,1,3,2,42,1121,-1.0
52748,0,0,1,2,2,4,2,3,3,2,3,3,5,3,4,5,5,3,37,587,0.0
12059,0,0,1,0,3,4,3,3,2,3,2,2,4,2,1,3,5,2,26,125,0.0
111364,0,1,0,0,1,1,1,3,4,1,4,4,4,3,5,3,4,4,41,1389,-3.0
74567,0,0,1,1,1,4,2,2,3,4,4,3,3,2,3,3,3,5,69,846,-7.0
110110,1,0,0,0,5,5,5,5,3,5,4,3,3,4,3,4,3,3,45,255,2.0
94042,0,1,0,0,4,4,4,5,3,4,2,3,4,4,4,3,5,3,24,692,0.0
117946,0,0,0,0,2,2,2,2,2,3,4,2,2,1,2,4,2,2,56,2672,8.0
122781,1,1,0,1,3,5,3,3,3,3,4,3,4,5,4,3,5,3,22,359,1.0
118743,1,0,0,0,2,2,2,2,3,5,5,4,4,4,4,5,4,3,63,135,1.0
27871,1,0,1,0,2,2,2,4,2,2,2,2,1,3,4,1,4,2,17,669,-1.0
120146,1,0,1,0,2,5,2,2,3,5,4,2,2,2,2,3,2,4,46,762,-2.0
116637,1,0,0,1,1,2,2,2,1,1,1,1,2,2,4,4,3,1,42,674,5.0
37675,1,0,1,1,3,0,0,5,2,0,2,2,3,4,4,5,4,2,25,214,0.0
22470,1,0,0,0,3,2,3,3,5,5,4,4,4,5,4,5,4,3,38,3585,0.0
31695,1,0,1,1,1,4,0,4,4,0,4,4,3,5,3,3,4,4,52,214,4.0
125085,1,0,0,0,2,4,4,4,3,3,2,2,2,2,2,4,2,2,65,641,0.0
106784,1,0,1,1,3,1,3,3,2,3,1,2,4,4,3,3,4,2,56,479,4.0
69150,0,0,1,1,3,4,3,1,5,3,1,5,4,2,4,4,5,5,22,191,0.0
57565,1,0,0,0,3,4,4,4,2,3,3,3,3,3,3,3,3,3,65,408,0.0
29616,0,1,0,0,4,4,4,3,4,4,4,4,3,5,5,3,5,4,28,677,0.0
21892,0,0,1,1,5,1,5,2,1,5,1,1,1,5,1,4,2,1,27,2688,0.0
125263,0,1,0,1,3,3,3,3,1,3,1,1,3,4,4,1,3,1,27,844,-19.0
88310,1,0,1,1,2,5,1,2,4,1,4,4,3,4,5,3,5,4,11,1440,-21.0
49178,1,0,0,0,4,5,5,5,1,1,4,1,4,3,3,3,3,1,30,1566,36.0
79333,1,1,0,2,2,2,2,4,5,2,5,5,3,1,3,1,3,5,27,1056,-15.0
31894,1,0,1,1,1,4,1,2,3,1,3,3,5,5,4,5,4,3,51,692,16.0
18397,1,0,0,0,5,5,5,5,4,4,4,2,2,2,2,5,2,3,44,1452,2.0
73673,1,0,0,0,5,5,5,5,5,5,4,5,5,5,5,5,5,3,46,630,-2.0
91465,1,0,0,0,0,0,0,4,2,5,5,4,4,4,4,4,4,5,40,2715,0.0
34387,0,1,0,1,4,1,4,4,4,4,4,4,3,1,3,2,4,4,20,221,0.0
8771,0,0,0,1,2,4,4,4,2,2,2,2,1,1,4,3,4,2,37,224,-7.0
48144,0,0,1,1,2,3,2,3,3,2,3,3,2,4,4,1,4,3,9,946,0.0
93174,0,0,1,1,3,4,3,1,2,4,4,5,5,3,5,5,5,5,64,992,-14.0
26316,1,0,0,0,5,5,5,5,4,4,4,4,4,4,4,2,4,5,37,2556,0.0
49762,0,0,1,1,4,3,4,3,4,4,4,4,1,2,3,1,3,4,16,1744,-1.0
55072,1,0,1,1,4,2,4,3,1,4,1,1,4,4,4,3,4,1,18,715,1.0
116424,0,0,1,1,4,4,4,2,3,4,3,3,4,2,5,3,4,3,14,543,0.0
21505,1,0,1,0,3,5,3,2,1,3,1,1,4,2,4,5,5,1,18,308,-6.0
121341,1,0,0,2,4,4,4,4,4,4,4,4,3,1,3,1,5,4,59,329,0.0
97253,0,0,1,1,4,3,2,2,5,3,1,5,5,2,5,3,5,1,60,315,0.0
100539,1,0,0,1,4,4,4,4,5,4,5,5,3,1,4,1,3,5,44,992,24.0
67124,0,0,0,0,4,4,4,4,2,2,2,2,4,4,1,3,5,2,28,3048,-6.0
39167,0,1,0,1,3,3,3,5,1,3,1,1,3,2,4,5,2,1,16,612,-8.0
25120,1,0,0,2,0,0,0,4,1,4,1,1,1,2,4,4,1,1,27,1448,-5.0
49923,0,1,0,0,2,2,2,3,4,2,4,4,1,4,3,2,3,4,55,1440,0.0
51534,1,0,1,1,3,2,3,4,5,3,5,5,1,1,4,4,4,5,55,911,0.0
21350,0,0,0,0,2,2,2,2,3,5,4,5,5,5,5,4,5,3,33,189,0.0
118634,1,0,1,1,4,3,4,4,1,4,1,1,4,1,3,1,3,1,25,337,-5.0
93636,0,0,0,0,3,5,5,5,3,3,3,3,3,5,4,3,4,3,28,284,1.0
19406,1,0,1,2,4,4,4,4,1,4,1,1,3,5,3,4,4,1,40,210,0.0
9678,0,0,1,1,3,3,3,3,1,3,4,1,1,1,4,4,3,1,23,903,1.0
101020,1,0,1,1,2,5,2,4,2,2,2,2,3,3,5,2,3,2,17,414,0.0
8017,0,0,1,1,1,1,1,4,3,1,4,3,3,3,3,2,4,3,11,370,0.0
116228,1,0,0,1,2,1,1,1,2,2,2,2,1,2,1,4,2,2,32,2165,0.0
88036,0,0,0,0,5,5,5,5,5,5,4,5,5,5,5,5,5,4,47,816,0.0
27091,0,0,1,1,0,4,0,4,5,4,4,2,2,0,2,2,2,1,51,1091,1.0
44368,0,0,1,1,3,4,3,5,4,3,4,4,3,5,5,5,5,4,12,759,4.0
84812,1,0,1,1,1,5,1,2,4,1,4,4,4,3,4,3,5,4,23,1541,0.0
104714,0,0,1,1,4,1,4,3,4,3,3,1,1,4,1,4,1,2,46,1205,0.0
91788,1,0,1,1,3,5,3,2,3,3,3,3,4,5,5,5,5,3,47,159,-2.0
57740,0,0,0,0,3,1,1,1,2,4,4,3,3,3,3,1,3,3,37,1643,0.0
116707,0,0,0,0,4,4,4,4,2,5,5,4,4,4,4,4,4,3,47,2699,-7.0
115646,0,0,0,2,2,4,4,4,2,2,2,3,2,2,3,2,3,2,49,2585,0.0
46458,0,0,1,1,2,2,2,3,3,3,3,5,5,2,5,3,5,1,58,293,0.0
10066,1,0,0,0,4,4,4,4,2,5,4,4,4,4,4,4,4,4,34,1464,0.0
117654,0,1,0,1,0,5,0,3,5,0,2,5,3,3,5,4,4,5,18,622,0.0
66223,1,0,1,1,4,0,4,1,5,4,5,5,1,5,4,2,4,5,38,548,0.0
45587,0,1,0,1,2,2,2,1,5,2,5,5,1,3,3,1,3,5,38,1222,0.0
15304,1,0,0,0,3,3,3,3,4,5,4,4,4,5,4,3,4,4,45,1747,0.0
57738,0,0,1,1,1,2,1,3,5,1,5,5,1,3,4,2,3,5,21,297,0.0
40080,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,3,5,3,50,621,0.0
32772,1,1,0,0,3,3,3,2,1,3,1,1,3,2,4,5,4,1,65,466,0.0
210,0,0,0,0,5,5,5,5,4,4,4,4,4,4,4,4,4,4,19,2172,0.0
70856,0,1,0,1,2,2,2,2,5,2,5,5,4,2,2,3,1,5,34,1299,0.0
46903,0,1,0,0,1,1,1,3,5,1,1,5,3,5,4,3,4,5,49,967,-19.0
117487,0,0,0,0,2,2,2,2,5,5,4,4,4,4,4,5,4,4,48,862,-25.0
80962,1,0,1,1,1,4,1,4,1,5,5,5,4,4,5,5,4,5,26,1258,47.0
18679,1,1,0,0,2,3,2,3,5,2,5,5,1,5,4,4,3,5,25,821,-7.0
29165,0,0,0,0,2,2,2,2,3,4,4,2,2,2,2,3,2,5,37,1500,-6.0
95309,1,1,0,0,4,0,4,4,5,4,5,5,5,4,5,5,4,5,24,473,-8.0
76653,1,0,1,1,1,2,1,3,1,5,5,3,3,4,3,5,2,5,16,946,1.0
39693,0,0,0,0,1,1,1,1,4,4,5,5,5,5,5,4,5,5,43,872,-10.0
106374,1,0,0,0,3,4,4,4,3,2,2,3,3,3,3,3,3,3,35,489,1.0
48854,1,0,0,0,2,2,2,2,2,1,2,2,4,4,3,1,3,2,27,529,0.0
125065,0,1,0,1,3,4,4,4,4,4,3,4,2,2,2,4,2,4,28,867,-8.0
23451,0,0,0,2,5,3,3,3,3,3,1,5,5,5,5,3,5,2,61,1448,-21.0
55795,0,0,0,0,5,5,5,5,5,4,5,5,3,3,4,4,4,5,29,481,16.0
43155,0,0,1,1,4,5,4,3,4,4,4,4,4,2,4,4,5,4,25,432,11.0
17701,1,1,0,1,1,5,1,3,3,1,3,3,4,2,4,5,5,3,24,337,0.0
128181,0,1,0,1,1,3,1,4,5,1,5,5,4,3,4,4,4,5,33,198,12.0
91771,0,0,1,0,1,4,1,4,2,5,5,2,2,1,3,4,2,5,37,1187,2.0
6424,1,0,1,1,3,1,3,3,4,3,4,4,2,4,3,1,3,4,47,1102,0.0
1210,1,0,0,1,5,1,1,1,4,5,4,4,5,5,3,5,3,4,59,1174,14.0
93242,0,0,1,1,3,4,3,3,2,3,2,2,5,3,5,5,4,2,37,534,56.0
2259,0,0,1,1,2,3,1,3,1,1,5,5,5,1,5,1,5,2,53,725,0.0
30335,1,0,1,1,3,4,3,4,3,3,3,3,3,4,4,3,4,3,26,429,20.0
10004,1,0,0,0,3,5,3,3,4,1,1,3,3,3,3,4,3,3,58,2265,0.0
47845,1,0,1,1,2,4,2,5,2,2,2,2,4,4,4,4,4,2,67,239,-2.0
4435,1,0,0,2,3,1,1,1,3,3,3,3,4,5,4,4,3,3,36,438,9.0
101719,0,0,1,1,4,4,4,4,3,4,3,3,5,4,4,3,5,3,28,668,3.0
29429,0,0,0,0,4,1,1,1,4,4,4,4,2,5,3,2,3,4,27,2815,-2.0
16227,0,0,1,2,1,5,1,3,5,1,5,5,4,3,3,5,4,5,14,2704,0.0
64968,1,0,0,0,4,4,4,4,2,4,5,4,4,4,4,5,4,5,43,2139,-2.0
65788,1,0,0,0,3,3,4,3,4,4,4,4,4,4,5,4,4,3,44,223,0.0
74597,1,1,0,0,1,1,1,3,1,1,1,1,3,2,5,5,5,1,46,2422,0.0
127853,0,0,0,1,4,2,2,2,5,4,2,4,4,4,4,5,4,3,49,639,-1.0
105378,1,0,0,0,1,1,1,1,3,5,5,4,4,4,4,4,4,3,49,1416,7.0
69239,1,0,0,2,4,2,2,2,4,4,3,4,4,3,1,3,1,4,26,472,-1.0
20833,1,0,0,0,2,2,2,2,4,4,4,4,3,4,4,4,5,4,28,1791,20.0
63523,1,0,0,0,5,5,1,5,4,4,4,4,3,4,5,1,2,4,22,1619,0.0
44132,1,0,0,0,1,1,1,1,5,5,5,3,3,3,3,5,5,5,46,3259,-9.0
16016,0,0,1,1,3,5,3,4,5,3,5,5,3,3,5,5,4,5,35,692,-13.0
13587,1,0,0,0,4,4,4,4,4,5,4,5,5,5,5,3,5,4,44,551,0.0
28374,1,0,0,0,2,2,4,2,3,4,4,2,2,2,2,4,2,4,60,1809,-5.0
125513,1,1,0,1,3,3,3,3,2,3,2,2,2,1,3,1,3,2,17,731,0.0
28549,0,0,0,0,4,4,4,4,5,5,5,5,1,4,5,5,2,5,20,3376,-2.0
81608,1,0,1,1,3,2,3,4,4,3,4,4,3,4,4,5,4,4,67,372,-13.0
108153,1,0,0,0,4,4,4,4,2,2,2,2,5,4,4,5,5,2,32,2306,0.0
108287,0,0,0,2,2,2,2,2,1,3,3,2,2,2,2,3,2,4,73,334,0.0
87563,1,0,0,1,5,3,5,5,5,5,5,5,3,4,2,2,2,5,47,369,3.0
67735,0,0,1,1,1,4,0,2,2,4,5,1,1,0,1,5,1,3,65,1069,0.0
11233,0,0,0,0,5,5,5,5,2,4,4,5,5,4,5,4,5,4,59,2592,4.0
36488,1,0,1,1,1,5,1,1,4,1,4,4,2,1,3,3,3,4,29,2556,-4.0
62673,0,0,1,1,2,5,2,4,3,2,3,3,3,3,4,3,4,3,40,836,-1.0
32934,1,0,0,0,2,3,3,3,4,3,3,2,2,2,2,1,2,2,46,2214,0.0
24885,1,1,0,0,2,2,2,4,3,2,3,3,3,5,5,4,5,3,62,1065,0.0
51578,1,0,0,0,5,5,4,5,5,5,5,5,1,4,3,5,5,5,30,896,-10.0
40439,0,1,0,2,3,3,3,3,2,3,2,2,2,5,2,5,3,2,32,748,-1.0
115025,1,0,1,1,2,5,2,1,3,2,3,3,1,3,4,3,4,3,56,1012,0.0
85368,0,0,1,1,2,4,0,4,2,4,5,3,3,0,3,5,3,4,68,109,-5.0
51348,1,0,0,1,5,4,4,4,5,5,5,5,2,4,5,4,1,5,53,1185,-16.0
27683,0,0,0,0,2,5,5,5,5,4,3,2,2,2,2,3,2,4,60,1772,0.0
89324,1,0,1,1,2,0,1,4,2,1,2,2,5,1,5,1,3,2,40,1846,-12.0
28520,0,1,0,1,3,5,3,2,4,3,1,4,3,1,1,2,3,4,37,448,-6.0
99306,0,0,1,2,1,5,1,5,4,5,5,5,5,1,5,5,5,3,45,719,12.0
85010,0,0,0,0,3,3,3,3,5,4,5,4,4,4,4,4,4,4,60,3873,-23.0
55553,0,0,1,2,3,4,4,3,2,4,2,2,4,5,4,4,5,2,9,671,0.0
93086,0,0,0,0,4,4,4,4,2,4,4,4,4,4,4,3,4,4,53,1136,13.0
126084,0,0,0,0,5,5,5,5,2,5,5,4,4,4,4,3,4,3,52,2638,40.0
15765,1,0,0,0,4,4,4,4,2,4,4,5,5,5,5,4,5,5,42,1589,-2.0
72216,0,0,0,0,5,5,5,5,5,2,5,4,4,5,4,2,4,3,41,3905,2.0
50059,0,0,1,0,1,1,1,3,3,3,2,5,5,1,5,4,5,1,50,2288,0.0
110177,0,1,0,1,5,2,5,2,4,5,4,4,5,5,4,3,4,4,21,585,42.0
21446,0,0,0,2,5,1,1,1,5,5,4,5,4,3,4,4,5,5,25,1825,0.0
10038,0,0,0,0,1,1,1,1,2,5,5,4,4,4,4,3,4,3,68,288,0.0
74259,1,0,0,0,2,4,2,2,5,5,5,5,5,5,5,4,5,5,55,731,-13.0
30343,0,1,0,1,1,1,1,3,3,1,3,3,4,3,2,3,3,3,15,1299,7.0
125505,0,0,0,2,4,5,4,5,3,1,2,4,4,4,4,1,4,2,44,493,0.0
55464,1,0,0,0,4,4,4,4,4,5,5,4,4,4,4,4,4,4,52,2102,-17.0
47625,1,0,0,0,1,1,1,1,4,4,5,5,5,5,5,3,5,4,43,3774,5.0
82303,0,0,0,0,2,2,2,2,2,3,1,4,4,4,4,2,4,1,45,420,-4.0
86590,0,0,1,1,0,4,0,3,5,5,4,1,1,0,1,3,1,3,65,978,0.0
30825,0,0,0,0,3,3,3,3,5,4,5,5,3,3,4,3,4,5,31,1670,0.0
113565,1,1,0,1,3,3,3,3,4,3,4,4,2,1,3,4,3,4,44,427,4.0
87125,1,1,0,1,2,3,3,4,5,3,5,5,2,3,3,2,4,5,20,912,0.0
58542,0,0,1,1,4,1,4,4,4,4,4,4,4,4,3,2,4,4,19,546,0.0
64221,1,0,0,0,5,5,5,5,3,5,5,4,4,4,4,4,4,3,44,3795,0.0
78912,0,0,1,1,1,1,1,3,5,1,5,5,4,1,3,1,3,5,13,432,-5.0
82285,0,0,1,1,4,5,4,1,5,4,5,5,1,1,1,1,4,5,14,1012,0.0
105728,1,0,1,1,1,2,1,2,4,1,4,4,2,2,2,4,3,4,26,817,0.0
14576,1,0,0,0,3,3,3,3,4,5,5,2,2,2,2,5,2,3,47,2106,0.0
18926,0,0,0,0,2,2,2,2,4,4,4,3,3,4,3,3,3,3,41,580,4.0
81955,1,0,1,1,4,5,4,2,2,4,2,2,5,1,1,3,2,2,47,696,-4.0
101222,0,0,0,1,3,1,1,1,3,3,3,3,1,2,4,2,3,3,40,919,0.0
71369,0,0,0,0,4,5,5,5,5,3,3,4,4,4,4,3,4,4,42,1754,0.0
123032,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,5,59,1372,3.0
15550,0,0,1,1,1,4,1,4,2,2,3,2,2,1,2,2,2,1,48,1290,0.0
28086,1,0,0,0,4,4,2,4,4,4,4,4,4,3,5,5,5,4,27,3455,-9.0
763,1,0,1,2,1,5,1,3,5,1,5,5,5,3,4,5,5,5,60,67,-9.0
24310,1,0,1,1,3,0,3,4,1,3,1,1,3,4,5,4,5,1,16,216,-1.0
82077,1,0,1,1,3,2,4,4,4,4,4,4,1,1,3,3,3,4,70,1750,-10.0
74489,0,0,1,1,2,2,2,5,3,4,5,2,2,2,2,3,2,4,62,328,0.0
120059,0,0,1,1,3,4,3,2,3,2,2,5,4,3,5,2,4,2,14,2586,-3.0
61384,0,0,1,1,1,4,0,1,5,0,5,5,5,4,5,4,4,5,32,1037,0.0
39960,0,0,0,2,1,2,2,2,5,4,3,1,1,1,1,4,1,2,43,541,0.0
80707,1,1,0,1,3,3,3,3,3,3,3,3,3,2,2,4,3,3,22,2342,-11.0
115494,1,1,0,1,4,4,4,4,5,4,5,5,2,5,3,4,3,5,14,989,0.0
3930,0,0,0,2,4,1,1,1,5,2,5,4,4,4,4,1,4,5,41,789,0.0
122362,0,0,0,0,5,5,3,5,5,4,4,4,4,4,4,3,4,5,55,3496,-5.0
32534,0,0,1,1,2,2,2,4,2,3,4,1,1,2,1,2,1,2,70,689,-5.0
53045,0,0,1,1,2,4,2,5,2,5,4,2,2,2,4,5,2,3,46,351,5.0
119486,0,0,0,0,2,2,2,2,2,2,2,2,2,4,4,3,3,2,22,1576,-1.0
26312,1,1,0,1,3,2,3,3,4,3,4,4,4,4,3,4,3,4,34,427,-29.0
91929,0,1,0,1,2,0,2,5,2,2,2,2,3,2,3,2,2,2,30,563,-3.0
75832,1,0,0,1,3,4,4,4,3,3,3,3,4,4,3,1,3,3,39,1999,-5.0
90830,1,0,0,0,3,3,5,3,5,4,4,5,5,5,5,4,5,3,56,3942,-2.0
83233,1,0,1,1,2,4,2,3,2,2,2,2,3,5,4,5,5,2,26,86,9.0
89094,1,1,0,1,2,2,2,4,5,2,5,5,3,2,4,4,4,5,19,1747,-4.0
37798,0,0,0,0,2,2,2,2,2,4,4,5,5,5,5,4,5,5,35,3579,-13.0
50567,1,1,0,0,4,4,4,3,5,4,5,5,3,4,5,4,5,5,29,2176,-7.0
38061,0,0,1,2,4,4,4,5,1,1,1,4,4,4,4,3,4,3,66,1481,0.0
28143,1,0,0,0,3,1,1,1,4,2,3,3,3,3,3,3,3,1,43,1068,4.0
54233,0,0,0,1,4,5,5,5,4,4,4,4,4,4,1,4,2,4,37,102,0.0
94788,1,0,1,1,1,4,1,1,2,1,2,2,1,4,1,4,2,2,23,594,-11.0
60485,0,1,0,1,2,2,2,3,4,2,4,4,4,3,4,5,4,4,24,738,-5.0
94986,1,0,0,2,1,5,2,5,1,1,2,1,2,4,2,4,2,1,22,1069,4.0
76312,1,1,0,1,3,0,4,4,2,4,2,2,3,4,4,3,4,2,21,393,-1.0
22734,1,0,0,1,5,1,4,4,5,5,5,5,4,2,3,4,4,5,47,337,0.0
27846,0,0,0,0,1,1,1,1,2,5,5,4,4,5,4,4,4,5,58,3068,-1.0
66134,0,0,1,0,2,4,2,3,2,2,2,2,3,5,4,3,4,2,31,1024,0.0
114879,1,0,1,1,4,1,0,3,2,0,2,2,1,4,4,2,4,2,35,140,0.0
22308,1,0,0,0,2,1,1,1,1,2,2,3,3,3,2,2,3,1,62,1835,18.0
68409,1,0,1,1,4,2,4,3,5,4,5,5,1,5,3,2,3,5,35,183,0.0
84523,1,0,1,1,3,4,0,4,1,0,1,1,4,5,4,5,5,1,45,101,0.0
64093,1,0,1,0,1,5,1,5,3,1,3,3,3,2,2,1,2,3,9,541,2.0
1534,0,0,1,1,2,1,2,4,5,4,3,5,5,2,5,4,5,3,63,666,0.0
95510,0,0,1,2,1,2,1,3,4,1,4,4,2,4,2,4,4,4,21,1436,6.0
66462,1,0,0,1,3,3,3,3,3,3,3,3,2,3,4,3,3,3,44,1076,6.0
109290,1,1,0,1,3,3,3,4,5,3,5,5,4,2,4,1,4,5,40,925,-1.0
66619,0,0,0,0,1,1,1,1,3,4,5,4,4,4,4,5,4,3,44,3357,3.0
19004,1,0,1,1,2,3,2,4,1,2,1,1,5,2,1,5,2,1,18,937,-5.0
29666,1,0,1,1,4,5,4,4,2,4,2,2,4,2,5,5,5,2,13,228,0.0
96277,0,1,0,0,4,4,4,1,2,4,2,2,3,5,4,4,4,2,36,862,1.0
57520,1,1,0,0,2,2,2,3,3,2,3,3,3,3,4,2,3,3,55,226,0.0
55446,1,0,1,0,3,3,3,1,5,4,2,3,3,3,3,4,3,2,45,901,29.0
36929,1,0,0,0,3,3,3,3,3,1,2,5,5,5,4,2,5,4,44,2892,0.0
87022,1,0,0,0,4,4,5,5,4,4,4,4,3,2,3,2,4,4,14,770,1.0
25446,0,0,0,0,2,2,2,2,2,5,3,4,4,4,4,4,4,2,46,3892,0.0
43314,1,0,0,0,4,4,4,4,2,4,5,5,5,5,5,4,5,5,48,907,-2.0
31802,1,0,0,0,5,5,5,5,4,4,4,3,3,5,4,4,3,4,43,265,15.0
128306,0,0,1,1,2,5,5,4,3,4,5,3,3,5,3,4,3,4,66,334,0.0
73872,0,0,0,1,4,5,5,5,5,3,3,5,5,4,5,2,5,3,51,1242,0.0
80121,0,0,1,1,3,4,3,1,1,3,1,1,5,5,4,4,4,1,13,1121,-6.0
64703,0,0,0,0,1,1,3,1,2,5,4,5,5,5,5,3,5,5,40,2475,0.0
117447,1,0,1,1,3,5,0,3,3,0,2,3,5,5,5,5,5,3,69,223,0.0
10844,1,0,1,1,1,5,1,3,4,1,4,4,5,4,3,4,4,4,54,2237,-3.0
38722,1,0,0,0,1,1,1,1,4,5,5,4,4,5,4,4,4,4,44,3531,-14.0
44084,1,0,0,0,1,1,4,1,3,4,5,5,5,5,4,3,5,3,46,95,-1.0
116902,1,1,0,1,3,3,3,4,4,3,4,4,3,2,4,3,3,4,20,447,0.0
15162,1,1,0,1,3,1,3,3,3,3,3,3,4,5,4,3,3,3,41,588,-17.0
38427,1,0,1,1,4,5,4,4,1,4,1,1,3,4,4,3,5,1,44,502,0.0
104690,0,0,1,1,4,2,5,3,3,5,3,3,1,1,4,4,4,3,26,677,5.0
129063,0,0,0,0,2,2,2,2,4,3,4,2,2,2,2,4,2,2,56,3363,-12.0
24530,1,1,0,1,4,3,3,3,4,3,4,4,3,4,4,2,3,4,26,757,23.0
51705,1,0,0,0,5,5,5,5,1,4,5,5,5,5,5,2,5,2,35,1912,4.0
96311,1,0,0,0,0,4,0,5,4,4,4,2,2,2,2,5,2,4,41,3653,4.0
